Hash;Pseudonym;DataPointClass;DataType;IsRecommendation;IsEvent;Aperture;Measure;DecimalPlaces;IgnoreEqualValues;ArrayDimensions;ArrayDataType;UserStruct;IsChildOfVariable;NestingLevel;IsUsedByClient
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.stDamper.uiDelayStart";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.stDamper.uiDelayStart";InOut;UINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbDamper.out_xAlarmClose";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbDamper.out_xAlarmClose";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHeater.rTaskTemperAirSupply";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHeater.rTaskTemperAirSupply";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].tonAlarmSensor.PT";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].tonAlarmSensor.PT";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.tonMinTimeHeatingUp.PT";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.tonMinTimeHeatingUp.PT";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[2].tonAlarmSensor.IN";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[2].tonAlarmSensor.IN";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[6].rLeftInterval";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[6].rLeftInterval";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[9].in_rValueFromFilter";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[9].in_rValueFromFilter";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].stSensorSettings.xRightIntervalStrict";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].stSensorSettings.xRightIntervalStrict";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanRecup.rXMIN";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanRecup.rXMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbPump.out_xStart";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbPump.out_xStart";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].fbScale.in_rXMIN";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].fbScale.in_rXMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[3].fbScale.in_rYMAX";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[3].fbScale.in_rYMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.stFan.usiFeedback_dP";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.stFan.usiFeedback_dP";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astPID[1].rScaleYMAX";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astPID[1].rScaleYMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[7].tonAlarmSensor.Q";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[7].tonAlarmSensor.Q";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astPID[1].rScaleYMIN";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astPID[1].rScaleYMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.A4_DIpin2_xFire";"ns=4;s=|var|kB.D-2.Application.GVL.A4_DIpin2_xFire";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbDamper.out_xStart";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbDamper.out_xStart";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.A3_DOpin1_x";"ns=4;s=|var|kB.D-2.Application.GVL.A3_DOpin1_x";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].stSensorSettings.xUseTriggerAlarm";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].stSensorSettings.xUseTriggerAlarm";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[6].rFilterTF";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[6].rFilterTF";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[7]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[7]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[8].tonAlarmSensor.IN";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[8].tonAlarmSensor.IN";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].fbScale.in_rValue";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].fbScale.in_rValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[7].stSensorSettings.rScaleXMAX";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[7].stSensorSettings.rScaleXMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.fTrigParkingModeGeneral.CLK";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.fTrigParkingModeGeneral.CLK";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbParking.out_xParkingOnTime";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbParking.out_xParkingOnTime";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[4].rRightInterval";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[4].rRightInterval";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.stFan.xStartOnRemoteMode";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.stFan.xStartOnRemoteMode";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.xAlarmCloseDamper";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.xAlarmCloseDamper";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[4].tonAlarmSensor.IN";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[4].tonAlarmSensor.IN";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].fbPT1000.in_rValue";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].fbPT1000.in_rValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbDamper.in_xOpen";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbDamper.in_xOpen";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.rsAlarmNotdP.SET";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.rsAlarmNotdP.SET";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[9].rRightInterval";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[9].rRightInterval";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].in_rValueSensor";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].in_rValueSensor";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].fbPT1000.Factor_D_Pt1000A385[1]";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].fbPT1000.Factor_D_Pt1000A385[1]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbPump.in_xAvtOnPlace";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbPump.in_xAvtOnPlace";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[2]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[2]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stParkingSupply.xAvtModeTopLevel";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stParkingSupply.xAvtModeTopLevel";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[8].rFilterTF";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astSensor[8].rFilterTF";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSeason.compH_Summer.rs_ValueHigh.SET";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSeason.compH_Summer.rs_ValueHigh.SET";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL.A2_AIpin13_rSensor4";"ns=4;s=|var|kB.D-2.Application.GVL.A2_AIpin13_rSensor4";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].stSensorSettings.xLeftIntervalStrict";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[5].stSensorSettings.xLeftIntervalStrict";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].fbPT1000.Factor_D_Pt1000A385";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].fbPT1000.Factor_D_Pt1000A385";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[4].rsAlarmSensor.Q1";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[4].rsAlarmSensor.Q1";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSeason.compL_Winter.rs_ValueLow.SET";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSeason.compL_Winter.rs_ValueLow.SET";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[9].out_xAlarmSensor";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[9].out_xAlarmSensor";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|vprop|kB.D-2.Application.PRG_MainSupport.fbSensor[7].fbPT1000.Factor_D_Pt1000A385.IndexMin";"ns=4;s=|vprop|kB.D-2.Application.PRG_MainSupport.fbSensor[7].fbPT1000.Factor_D_Pt1000A385.IndexMin";InOut;DINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbFan.in_xResetAlarms";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbFan.in_xResetAlarms";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[1].fbInterval.in_rLeftBorder";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[1].fbInterval.in_rLeftBorder";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[4].fbPT1000.Factor_D_Pt1000A385[4]";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[4].fbPT1000.Factor_D_Pt1000A385[4]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.rsAlarmNotWork.RESET1";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.rsAlarmNotWork.RESET1";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbFan.stFan.xStartOnRemoteMode";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbFan.stFan.xStartOnRemoteMode";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.compL_LowWaterBack.rs_ValueLow.RESET1";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.compL_LowWaterBack.rs_ValueLow.RESET1";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSeason.tonWinter.Q";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSeason.tonWinter.Q";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanRecup.rXMAX";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanRecup.rXMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[7].fbPT1000.out_rValue";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[7].fbPT1000.out_rValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[1].stSensorSettings.rLeftInterval";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[1].stSensorSettings.rLeftInterval";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].rsAlarmSensor.SET";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].rsAlarmSensor.SET";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[9].stSensorSettings.rCorrection";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[9].stSensorSettings.rCorrection";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.stFan.xStartOnRemoteMode";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.stFan.xStartOnRemoteMode";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.axAlarmCollections[28]";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.axAlarmCollections[28]";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astPID[1].rYMIN";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.astPID[1].rYMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[20]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[20]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=3;i=15005";"ns=3;i=15005";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbParkingRecup.stParking.xUseWorkOnTime";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbParkingRecup.stParking.xUseWorkOnTime";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].stSensorSettings.enTypeSensor";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].stSensorSettings.enTypeSensor";InOut;DINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[8].fbPT1000.Factor_D_Pt1000A385[1]";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[8].fbPT1000.Factor_D_Pt1000A385[1]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[62]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[62]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbParking.stParking.wSetOffMinute";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbParking.stParking.wSetOffMinute";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbParking.in_xParkingFan";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbParking.in_xParkingFan";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbFan.stFan.xUseAlarmCF";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbFan.stFan.xUseAlarmCF";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].fbInterval.in_rRightBorder";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].fbInterval.in_rRightBorder";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.tonAlarmTS.ET";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.tonAlarmTS.ET";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[2].stSensorSettings.rFilterTF";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[2].stSensorSettings.rFilterTF";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbParkingRecup.stParking.xAvtModeTopLevel";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbParkingRecup.stParking.xAvtModeTopLevel";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.tofOpenDamper.PT";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.tofOpenDamper.PT";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.axOutputCoils[12]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.axOutputCoils[12]";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbParking.stParking.xAvtModeTopLevel";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbParking.stParking.xAvtModeTopLevel";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|vprop|kB.D-2.Application.PRG_MainSupport.fbSensor[7].fbPT1000.Factor_D_Pt1000A385.Dimensions";"ns=4;s=|vprop|kB.D-2.Application.PRG_MainSupport.fbSensor[7].fbPT1000.Factor_D_Pt1000A385.Dimensions";InOut;UDINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.fbScaling.in_rXMIN";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.fbScaling.in_rXMIN";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.tonStart.PT";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbFan.tonStart.PT";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[18]";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stHoldingRegisters.arHoldingRegisters[18]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|vprop|kB.D-2.Application.PRG_MainSupport.arSensorValue.IndexMax";"ns=4;s=|vprop|kB.D-2.Application.PRG_MainSupport.arSensorValue.IndexMax";InOut;DINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[4].out_xAlarmSensor";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[4].out_xAlarmSensor";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[8].tonAlarmSensor.ET";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[8].tonAlarmSensor.ET";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanSupply.xStartOnRemoteMode";"ns=4;s=|var|kB.D-2.Application.GVL_Retain.stFanSupply.xStartOnRemoteMode";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbReset.in_xResetOnPlace";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbReset.in_xResetOnPlace";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSeason.rsSummer.SET";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSeason.rsSummer.SET";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[1].tonAlarmSensor.ET";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[1].tonAlarmSensor.ET";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].out_rValue";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[6].out_rValue";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.xParkingDamper";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.xParkingDamper";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbParking.fbSelectTime.in_usiOnMinute";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbParking.fbSelectTime.in_usiOnMinute";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.stHeater.rTaskTemperWaterBack";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.stHeater.rTaskTemperWaterBack";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.arSensorValue[8]";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.arSensorValue[8]";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].fbScale.in_rXMAX";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbSensor[10].fbScale.in_rXMAX";InOut;REAL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbReset.tpResetAlarms.ET";"ns=4;s=|var|kB.D-2.Application.PRG_MainSupport.fbReset.tpResetAlarms.ET";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbDamper.tonAlarmOpen.Q";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbDamper.tonAlarmOpen.Q";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.in_xOpenDamper";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.in_xOpenDamper";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbFan.stFan.usiFeedbackWork";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbExhaustVent.fbFan.stFan.usiFeedbackWork";InOut;USINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbDamper.tonStart.ET";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbDamper.tonStart.ET";InOut;LINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|vprop|kB.D-2.Application.PRG_MainSupport.fbSensor[9].fbPT1000.Factor_D_Pt1000A385.IndexMax";"ns=4;s=|vprop|kB.D-2.Application.PRG_MainSupport.fbSensor[9].fbPT1000.Factor_D_Pt1000A385.IndexMax";InOut;DINT;False;False;0;;0;False;;;;False;0;False
"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.rsAlarmTS.Q1";"ns=4;s=|var|kB.D-2.Application.PRG_Main.fbSupplyVent.fbHeater.rsAlarmTS.Q1";InOut;BOOL;False;False;0;;0;False;;;;False;0;False
